CN	022450	鄂伦春自治旗	内蒙古自治区	20	呼伦贝尔市	1507	鄂伦春自治旗	2035531	50.61483	123.59217	4
CN	024000	元宝山区	内蒙古自治区	20	赤峰市	1504	元宝山区	6643416	42.04887	119.28282	4
CN	024000	松山区	内蒙古自治区	20	赤峰市	1504	松山区	6643408	42.28886	118.93905	4
CN	024000	红山区	内蒙古自治区	20	赤峰市	1504	红山区	6643409	42.26076	118.92372	4
CN	024000	赤峰市	内蒙古自治区	20	赤峰市	1504			43.61179	119.11572	4
CN	024200	宁城县	内蒙古自治区	20	赤峰市	1504	宁城县	2035586	41.58912	119.12689	4
CN	024300	敖汉旗	内蒙古自治区	20	赤峰市	1504	敖汉旗	2038622	42.29758	119.90858	4
CN	024400	喀喇沁旗	内蒙古自治区	20	赤峰市	1504	喀喇沁旗	2037000	41.93228	118.70028	4
CN	024500	翁牛特旗	内蒙古自治区	20	赤峰市	1504	翁牛特旗	2035537	42.93835	119.03151	4
CN	025150	巴林右旗	内蒙古自治区	20	赤峰市	1504	巴林右旗	2038538	43.55045	118.95073	4
CN	025250	林西县	内蒙古自治区	20	赤峰市	1504	林西县	2036061	43.61683	118.04245	4
CN	025350	克什克腾旗	内蒙古自治区	20	赤峰市	1504	克什克腾旗	2036901	43.26028	117.24874	4
CN	025450	巴林左旗	内蒙古自治区	20	赤峰市	1504	巴林左旗	2038537	44.18835	119.24984	4
CN	025500	阿鲁科尔沁旗	内蒙古自治区	20	赤峰市	1504	阿鲁科尔沁旗	2038617	44.18056	120.05997	4
CN	026000	锡林浩特市	内蒙古自治区	20	锡林郭勒盟	1525	阿巴哈纳尔旗	2033823	43.94851	116.0814	4
CN	026000	锡林郭勒盟	内蒙古自治区	20	锡林郭勒盟	1525			44.85493	115.72789	4
CN	026200	西乌珠穆沁旗	内蒙古自治区	20	锡林郭勒盟	1525	西乌珠穆沁旗	2033607	44.70669	117.81078	4
CN	026300	东乌珠穆沁旗	内蒙古自治区	20	锡林郭勒盟	1525	东乌珠穆沁旗	2037587	45.79841	117.86654	4
CN	027000	太仆寺旗	内蒙古自治区	20	锡林郭勒盟	1525	太仆寺旗	2034608	41.87509	115.30706	4
CN	027200	正蓝旗	内蒙古自治区	20	锡林郭勒盟	1525	正蓝旗	2033134	42.5419	115.96169	4
CN	027300	多伦县	内蒙古自治区	20	锡林郭勒盟	1525	多伦县	2037529	42.21203	116.54471	4
CN	028000	科尔沁区	内蒙古自治区	20	通辽市	1505	科尔沁区	2034398	43.62642	122.26975	4
CN	028000	通辽市	内蒙古自治区	20	通辽市	1505			43.58196	121.93534	4
CN	028100	科尔沁左翼后旗	内蒙古自治区	20	通辽市	1505	科尔沁左翼后旗	2036806	42.99459	122.43069	4
CN	028200	库伦旗	内蒙古自治区	20	通辽市	1505	库伦旗	2036629	42.78342	121.69327	4
CN	028300	奈曼旗	内蒙古自治区	20	通辽市	1505	奈曼旗	2035682	42.95939	120.83946	4
CN	028400	开鲁县	内蒙古自治区	20	通辽市	1505	开鲁县	2036340	43.65878	121.27433	4
CN	029100	扎鲁特旗	内蒙古自治区	20	通辽市	1505	扎鲁特旗	2036588	44.79796	120.64011	4
CN	029200	霍林郭勒市	内蒙古自治区	20	通辽市	1505	霍林郭勒市	6569942	45.48383	119.57256	4
CN	029300	科尔沁左翼中旗	内蒙古自治区	20	通辽市	1505	科尔沁左翼中旗	2036805	44.04943	122.5159	4
CN	029400	科尔沁右翼中旗	内蒙古自治区	20	兴安盟	1522	科尔沁右翼中旗	2036807	45.21824	121.24406	4
CN	030000	万柏林区	山西省	24	太原市	1401	万柏林区	6642572	37.86896	112.51609	4
CN	030000	太原市	山西省	24	太原市	1401			37.93314	112.3193	4
CN	030000	小店区	山西省	24	太原市	1401	小店区	6642570	37.74411	112.56011	4
CN	030000	尖草坪区	山西省	24	太原市	1401	尖草坪区	6642575	37.94461	112.48269	4
CN	030000	晋源区	山西省	24	太原市	1401	晋源区	6642569	37.72858	112.47682	4
CN	030000	杏花岭区	山西省	24	太原市	1401	杏花岭区	6642574	37.88056	112.56657	4
CN	030000	迎泽区	山西省	24	太原市	1401	迎泽区	6642573	37.85919	112.5556	4
CN	030100	阳曲县	山西省	24	太原市	1401	阳曲县	1787344	38.14487	112.64321	4
CN	030200	古交市	山西省	24	太原市	1401	古交市	6643157	37.91612	112.11847	4
CN	030300	娄烦县	山西省	24	太原市	1401	娄烦县	1802229	38.04321	111.82928	4
CN	030400	清徐县	山西省	24	太原市	1401	清徐县	1797661	37.55503	112.36852	4
CN	030500	交城县	山西省	24	吕梁市	1411	交城县	1806093	37.65753	111.83621	4
CN	030600	晋中市	山西省	24	晋中市	1407			37.43597	113.08783	4
CN	030600	榆次区	山西省	24	晋中市	1407	榆次区	1785973	37.61784	112.84673	4
CN	030800	太谷县	山西省	24	晋中市	1407	太谷县	1793690	37.40303	112.72302	4
CN	030900	祁县	山西省	24	晋中市	1407	祁县	1797435	37.27571	112.47014	4
CN	031100	平遥县	山西省	24	晋中市	1407	平遥县	1798635	37.13939	112.285	4
CN	031300	灵石县	山西省	24	晋中市	1407	灵石县	1803467	36.83436	111.74712	4
CN	031400	霍州市	山西省	24	临汾市	1410	霍州市	1806625	36.58627	111.82131	4
CN	031500	汾西县	山西省	24	临汾市	1410	汾西县	1811118	36.63436	111.4914	4
CN	031800	榆社县	山西省	24	晋中市	1407	榆社县	1785613	37.14096	112.92659	4
CN	032000	介休市	山西省	24	晋中市	1407	介休市	1805832	37.03138	112.00171	4
CN	032100	文水县	山西省	24	吕梁市	1411	文水县	1791419	37.43431	111.99809	4
CN	032200	汾阳市	山西省	24	吕梁市	1411	汾阳市	1811115	37.30479	111.76574	4
CN	032300	孝义市	山西省	24	吕梁市	1411	孝义市	1789888	37.08543	111.63382	4
CN	032400	交口县	山西省	24	吕梁市	1411	交口县	1806048	36.96667	111.33788	4
CN	032500	石楼县	山西省	24	吕梁市	1411	石楼县	1795169	37.05865	110.7629	4
CN	032600	左权县	山西省	24	晋中市	1407	左权县	1783599	37.0237	113.45367	4
CN	032700	和顺县	山西省	24	晋中市	1407	和顺县	1808273	37.35288	113.45132	4
CN	033000	吕梁市	山西省	24	吕梁市	1411			37.73563	111.30538	4
CN	033000	离石区	山西省	24	吕梁市	1411			37.73563	111.30538	4
CN	033100	方山县	山西省	24	吕梁市	1411	方山县	1811540	37.89506	111.36525	4
CN	033200	临县	山西省	24	吕梁市	1411	临县	1803328	37.9588	110.94814	4
CN	033300	柳林县	山西省	24	吕梁市	1411	柳林县	1802979	37.39619	110.89311	4
CN	033400	中阳县	山西省	24	吕梁市	1411	中阳县	1784234	37.26588	111.21364	4
CN	034000	忻州市	山西省	24	忻州市	1409			38.76502	112.38581	4
CN	034000	忻府区	山西省	24	忻州市	1409	忻府区	1788447	38.4303	112.58866	4
CN	034100	原平市	山西省	24	忻州市	1409	原平市	1786059	38.85161	112.6805	4
CN	034200	代县	山西省	24	忻州市	1409	代县	1814215	39.10684	113.01364	4
CN	034300	繁峙县	山西省	24	忻州市	1409	繁峙县	1811477	39.22053	113.51692	4
CN	034400	灵丘县	山西省	24	大同市	1402	灵丘县	1803485	39.41378	114.12385	4
CN	035100	静乐县	山西省	24	忻州市	1409	静乐县	1805621	38.39599	112.08583	4
CN	035200	岚县	山西省	24	吕梁市	1411	岢岚县	1804774	38.74497	111.57937	4
CN	035300	兴县	山西省	24	吕梁市	1411	兴县	1788913	38.37576	111.07268	4
CN	035400	定襄县	山西省	24	忻州市	1409	定襄县	1812746	38.52454	113.00191	4
CN	035500	五台县	山西省	24	忻州市	1409	五台县	1790954	38.80269	113.41129	4
CN	036000	宁武县	山西省	24	忻州市	1409	宁武县	1799357	38.83973	112.15826	4
CN	036000	朔州市	山西省	24	朔州市	1406			39.59274	112.54134	4
CN	036002	朔城区	山西省	24	朔州市	1406	朔城区	1794329	39.31667	112.41667	4
CN	036100	神池县	山西省	24	忻州市	1409	神池县	1795700	39.19189	112.02693	4
CN	036200	五寨县	山西省	24	忻州市	1409	五寨县	1790851	39.01149	111.761	4
CN	036300	岢岚县	山西省	24	忻州市	1409	岢岚县	1804774	38.74497	111.57937	4
CN	036400	偏关县	山西省	24	忻州市	1409	偏关县	1798887	39.45777	111.66906	4
CN	036500	河曲县	山西省	24	忻州市	1409	河曲县	1808321	39.2758	111.40704	4
CN	036600	保德县	山西省	24	忻州市	1409	保德县	1816977	38.89345	111.17913	4
CN	036800	平鲁区	山西省	24	朔州市	1406	平鲁区	1798740	39.64086	112.23446	4
CN	036900	山阴县	山西省	24	朔州市	1406	山阴县	1795899	39.53133	112.77664	4
CN	037000	南郊区	山西省	24	大同市	1402	南郊区	6642576	40.01112	113.10049	4
CN	037000	城区	山西省	24	长治市	1404	朔城区	1794329	39.31667	112.41667	4
CN	037000	大同市	山西省	24	大同市	1402	大同县	2037793	40.00745	113.52391	4
CN	037000	新荣区	山西省	24	大同市	1402	新荣区	6642580	40.27603	113.09853	4
CN	037000	矿区	山西省	24	大同市	1402	大同矿区	8053960	40.02677	113.15602	4
CN	037100	左云县	山西省	24	大同市	1402	左云县	1783586	40.01075	112.74985	4
CN	037200	右玉县	山西省	24	朔州市	1406	右玉县	1786132	39.98236	112.39721	4
CN	037300	大同县	山西省	24	大同市	1402	大同县	2037793	40.00745	113.52391	4
CN	037400	浑源县	山西省	24	大同市	1402	浑源县	1806686	39.65015	113.61002	4
CN	037500	广灵县	山西省	24	大同市	1402	广灵县	1809907	39.77938	114.0497	4
CN	037600	应县	山西省	24	朔州市	1406	应县	1786560	39.53832	113.19115	4
CN	038100	阳高县	山西省	24	大同市	1402	阳高县	2033509	40.29017	113.69331	4
CN	038200	天镇县	山西省	24	大同市	1402	天镇县	2034450	40.41779	114.02035	4
CN	038300	怀仁县	山西省	24	朔州市	1406	怀仁县	1807670	39.7913	113.02864	4
CN	041000	临汾市	山西省	24	临汾市	1410			36.22996	111.38177	4
CN	041000	尧都区	山西省	24	临汾市	1410	尧都区	6642564	36.12249	111.49538	4
CN	041200	蒲县	山西省	24	临汾市	1410			36.22996	111.38177	4
CN	041300	隰县	山西省	24	临汾市	1410			36.22996	111.38177	4
CN	041400	永和县	山西省	24	临汾市	1410	永和县	1786331	36.71584	110.62063	4
CN	041500	襄汾县	山西省	24	临汾市	1410	襄汾县	1790584	35.87679	111.39463	4
CN	041600	洪洞县	山西省	24	临汾市	1410	洪洞县	1807980	36.32239	111.66769	4
CN	042100	乡宁县	山西省	24	临汾市	1410	乡宁县	1790533	35.90801	110.91642	4
CN	042200	吉县	山西省	24	临汾市	1410			36.22996	111.38177	4
CN	042300	大宁县	山西省	24	临汾市	1410	大宁县	1813835	36.43656	110.69535	4
CN	042400	古县	山西省	24	临汾市	1410			36.22996	111.38177	4
CN	042500	安泽县	山西省	24	临汾市	1410	安泽县	1817927	36.14814	112.33607	4
CN	042600	浮山县	山西省	24	临汾市	1410	浮山县	1810916	35.93441	111.92234	4
CN	043000	侯马市	山西省	24	临汾市	1410			36.22996	111.38177	4
CN	043100	新绛县	山西省	24	运城市	1408	新绛县	1788796	35.60787	111.1629	4
CN	043200	稷山县	山西省	24	运城市	1408	稷山县	1805277	35.5824	110.95596	4
CN	043300	河津市	山西省	24	运城市	1408	河津市	1808591	35.63123	110.71173	4
CN	043400	曲沃县	山西省	24	临汾市	1410	曲沃县	1797286	35.69101	111.5087	4
CN	043500	翼城县	山西省	24	临汾市	1410	翼城县	1786753	35.69716	111.83397	4
CN	043600	绛县	山西省	24	运城市	1408	新绛县	1788796	35.60787	111.1629	4
CN	043700	垣曲县	山西省	24	运城市	1408	垣曲县	1786054	35.21789	111.8221	4
CN	043800	闻喜县	山西省	24	运城市	1408	闻喜县	1791400	35.39008	111.30758	4
CN	044000	盐湖区	山西省	24	运城市	1408	盐湖区	1785735	35.01667	110.98333	4
CN	044000	运城市	山西省	24	运城市	1408	盐湖区	1785735	35.01667	110.98333	4
